02022020,Quartos traseiros
02022090,Outras
02023000,- Desossadas
0203,"Carnes de animais da espécie suína, frescas, refrigeradas ou congeladas."
02031,- Frescas ou refrigeradas:
02031100,-- Carcaças e meias-carcaças
02031200,"-- Pernas, pás e respectivos pedaços, não desossados"
02031900,-- Outras
02032,- Congeladas:
02032100,-- Carcaças e meias-carcaças
02032200,"-- Pernas, pás e respectivos pedaços, não desossados"
02032900,-- Outras
0204,"Carnes de animais das espécies ovina ou caprina, frescas, refrigeradas ou congeladas."
02041000,"- Carcaças e meias-carcaças de cordeiro, frescas ou ref"
02042,"- Outras carnes de animais da espécie ovina, frescas ou refrigeradas:"
02042100,-- Carcaças e meias-carcaças
02042200,-- Outras peças não desossadas
02042300,-- Desossadas
02043000,"- Carcaças e meias-carcaças de cordeiro, congeladas"
02044,"- Outras carnes de animais da espécie ovina, congeladas:"
02044100,-- Carcaças e meias-carcaças
02044200,-- Outras peças não desossadas
02044300,-- Desossadas
02045000,- Carnes de animais da espécie caprina
02050000,"Carnes de animais das espécies cavalar, asinina e muar,"
0206,"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas."
02061000,"- Da espécie bovina, frescas ou refrigeradas"
02062,"- Da espécie bovina, congeladas:"
02062100,-- Línguas
02062200,-- Fígados
020629,-- Outras
02062910,Rabos
02062990,Outros
02063000,"- Da espécie suína, frescas ou refrigeradas"
02064,"- Da espécie suína, congeladas:"
02064100,-- Fígados
02064900,-- Outras
02068000,"- Outras, frescas ou refrigeradas"
02069000,"- Outras, congeladas"
0207,"Carnes e miudezas, comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 01.05."
02071,- De galos e de galinhas:
02071100,"-- Não cortadas em pedaços, frescas ou refrigeradas"
02071200,"-- Não cortadas em pedaços, congeladas"
02071300,"-- Pedaços e miudezas, frescos ou refrigerados"
02071400,"-- Pedaços e miudezas, congelados"
02072,- De peruas e de perus:
02072400,"-- Não cortadas em pedaços, frescas ou refrigeradas"
02072500,"-- Não cortadas em pedaços, congeladas"
02072600,"-- Pedaços e miudezas, frescos ou refrigerados"
02072700,"-- Pedaços e miudezas, congelados"
02074,- De patos:
02074100,"-- Não cortadas em pedaços, frescas ou refrigeradas"
02074200,"-- Não cortadas em pedaços, congeladas"
02074300,"-- Fígados gordos (foies gras), frescos ou refrigerados"
02074400,"-- Outras, frescas ou refrigeradas"
02074500,"-- Outras, congeladas"
02075,- De gansos:
02075100,"-- Não cortadas em pedaços, frescas ou refrigeradas"
02075200,"-- Não cortadas em pedaços, congeladas"
02075300,"-- Fígados gordos (foies gras), frescos ou refrigerados"
02075400,"-- Outras, frescas ou refrigeradas"
02075500,"-- Outras, congeladas"
02076000,- De galinhas-d'angola (pintadas)
0208,"Outras carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas."
02081000,- De coelhos ou lebres
02083000,- De primatas
02084000,"- De baleias, golfinhos e botos (mamíferos da ordem Cet"
02085000,- De répteis (incluindo as serpentes e as tartarugas ma
02086000,- De camelos e outros camelídeos (Camelidae)
02089000,- Outras
0209,"Toucinho sem partes magras, gorduras de porco e de aves, não fundidasnem extraídas de outro modo, frescos, refrigerados, congelados, salgados ou em salmoura, secos ou defumados."
020910,- De porco
0209101,Toucinho
02091011,"Fresco, refrigerado ou congelado"
02091019,Outros
0209102,Gordura
02091021,"Fresca, refrigerada ou congelada"
02091029,Outras
02099000,- Outros
0210,"Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas; farinhas e pós, comestíveis, de carnes ou de miudezas."
02101,- Carnes da espécie suína:
02101100,"-- Pernas, pás e respectivos pedaços, não desossados"
02101200,-- Toucinhos entremeados (Barrigas (entremeadas)*) e se
02101900,-- Outras
02102000,- Carnes da espécie bovina
02109,"- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:"
02109100,-- De primatas
02109200,"-- De baleias, golfinhos e botos (mamíferos da ordem Ce"
02109300,-- De répteis (incluindo as serpentes e as tartarugas m
02109900,-- Outras
03,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos"
0301,Peixes vivos.
03011,- Peixes ornamentais:
030111,-- De água doce
03011110,Aruanã (Osteoglossum bicirrhosum)
03011190,Outros
03011900,-- Outros
03019,- Outros peixes vivos:
030191,"-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster)"
03019110,Para reprodução
03019190,Outras
030192,-- Enguias (Anguilla spp.)
03019210,Para reprodução
03019290,Outras
030193,"-- Carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)"
03019310,Para reprodução
03019390,Outras
030194,"-- Atuns azuis (Thunnus thynnus, Thunnus orientalis)"
03019410,Para reprodução
03019490,Outras
030195,-- Atum azul do Sul (Thunnus maccoyii)
03019510,Para reprodução
03019590,Outros
030199,-- Outros
0301991,Para reprodução
03019911,"Tilápias (Tilapia spp., Oreochromis spp., Sarotherodon"
03019912,"Esturjões (Acipenser baerii, Acipenser gueldenstaedtii,"
03019919,Outros
0301999,Outros
03019991,"Tilápias (Tilapia spp., Oreochromis spp., Sarotherodon"
03019992,"Esturjões (Acipenser baerii, Acipenser gueldenstaedtii,"
03019999,Outros
0302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04."
03021,"- Salmonídeos, exceto fígados, ovas e sêmen:"
03021100,"-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhync"
03021300,"-- Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchu"
03021400,-- Salmão-do-atlântico (Salmo salar) e salmão-do-danúbi
03021900,-- Outros
03022,"- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae), exceto fígados, ovas e sêmen:"
03022100,-- Linguados-gigantes (Alabotes*) (Reinhardtius hippogl
03022200,-- Solha (Pleuronectes platessa)
03022300,-- Linguados (Solea spp.)
03022400,-- Pregado (Psetta maxima)
03022900,-- Outros
03023,"- Atuns (do gênero Thunnus), bonito-listrado (Euthynnus (Katsuwonus) pelamis), exceto fígados, ovas e sêmen:"
03023100,-- Albacora-branca (Atum*) (Thunnus alalunga)
03023200,-- Albacora-laje (Atum*) (Thunnus albacares)
03023300,-- Bonito-listrado (Gaiado*)
03023400,-- Albacora-bandolim (Atum*) (Thunnus obesus)
03023500,"-- Atuns-azuis (Atuns*) (Thunnus thynnus, Thunnus orien"
03023600,-- Atum-azul do sul (Atum*) (Thunnus maccoyii)
03023900,-- Outros
03024,"- Arenques (Clupea harengus, Clupea pallasii), anchovas (Engraulis spp.), sardinhas (Sardina pilchardus, Sardinops spp., Sardinella spp.), anchoveta (Sprattus sprattus), cavalinhas (Scomber scombrus, Scomber australasicus, Scomber japonicus), chicharros"
03024100,"-- Arenques (Clupea harengus, Clupea pallasii)"
030242,-- Anchovas (Engraulis spp.)
03024210,Anchoita (Engraulis anchoita)
03024290,Outros
03024300,"-- Sardinhas (Sardina pilchardus, Sardinops spp., Sardi"
03024400,"-- Cavalinhas (Sardas e cavalas*) (Scomber scombrus, Sc"
03024500,-- Carapaus (Trachurus spp.)
03024600,-- Bijupirá (Cobia*) (Rachycentron canadum)
03024700,-- Espadarte (Xiphias gladius)
03024910,"Espadins, marlins, veleiros (Istiophoridae)"
03024990,Outros
03025,"- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto fígados, ovas e sêmen:"
03025100,"-- Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-gr"
03025200,-- Haddock ou lubina (Arinca*) (Melanogrammus aeglefinu
03025300,-- Saithe (Escamudo*) (Pollachius virens)
03025400,"-- Merluzas (Pescadas*) e abróteas (Merluccius spp., Ur"
03025500,-- Polaca-do-alasca (Escamudo-do-alasca*) (Theragra cha
03025600,"-- Verdinhos (Micromesistius poutassou, Micromesistius"
03025900,-- Outros
03027,"- Tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguias (Anguil"
03027100,-- Tilápias (Oreochromis spp.)
030272,"-- Bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
03027210,Bagre americano (Ictalurus punctatus)
03027290,Outros
03027300,"-- Carpas (Cyprinus spp., Carassius spp., Ctenopharyngo"
03027400,-- Enguias (Anguilla spp.)
03027900,-- Outros
03028,"- Outros peixes, exceto fígados, ovas e sêmen:"
03028100,-- Cação e outros tubarões
03028200,-- Raias (Rajidae)
030283,-- Merluza negra e merluza antártica (Dissostichus spp.)
03028310,Merluza negra (Dissostichus eleginoides)
03028320,Merluza antártica (Dissostichus mawsoni)
03028400,-- Robalos (Dicentrarchus spp.)
03028500,-- Esparídeos (Sparidae)
030289,-- Outros
0302891,"Agulhões (Istiophorus spp., Tetrapturus spp., Makaira spp.) e pargo (Lutjanus purpureus)"
03028910,Pargo (Lutjanus purpureus)
0302892,"Cherne-poveiro (Polyprion americanus), garoupas (Acanthistius spp.), esturjão (Acipenser baeri) e peixes-rei (Atherina spp.)"
03028921,Cherne-poveiro (Polyprion americanus)
03028922,Garoupas (Acanthistius spp.)
03028923,Esturjão (Acipenser baerii)
03028924,Peixes-rei (Atherina spp.)
0302893,"Curimatãs (Prochilodus spp.), tilápias (Tilapia spp., Sarotherodon spp., Danakilia spp.; seus híbridos), surubins (Pseudoplatystoma spp.), traíra (Hoplias malabaricus & H. cf. lacerdae), piaus (Leporinus spp.), tainhas (Mugil spp.), pirarucu (Arapaima g"
03028931,Curimatãs (Prochilodus spp.)
03028932,"Tilápias (Tilapia spp., Sarotherodon spp., Danakilia sp"
03028933,Surubins (Pseudoplatystoma spp.)
03028934,Traíra (Hoplias malabaricus & H. cf. lacerdae)
03028935,Piaus (Leporinus spp.)
03028936,Tainhas (Mugil spp.)
03028937,Pirarucu (Arapaima gigas)
03028938,Pescadas (Cynoscion spp.)
0302894,"Piramutaba (Brachyplatystoma vaillantii), dourada (Brachyplatystoma flavicans), pacu (Piaractus mesopotamicus), tambaqui (Colossoma macropomum) e tambacu (híbrido de tambaqui e pacu)"
03028941,Piramutaba (Brachyplatystoma vaillantii)
03028942,Dourada (Brachyplatystoma flavicans)
03028943,Pacu (Piaractus mesopotamicus)
03028944,Tambaqui (Colossoma macropomum)
03028945,Tambacu (híbrido de tambaqui e pacu)
03028990,Outros
03029100,"-- Fígados, ovas e gônadas masculinas"
03029200,-- Barbatanas de tubarão
03029900,-- Outros
0303,"Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04."
03031,"- Salmonídeos, exceto fígados, ovas e sêmen:"
03031100,-- Salmão-do-pacífico (salmão-vermelho) (Oncorhynchus n
03031200,"-- Outros salmões-do-pacífico (Oncorhynchus gorbuscha,"
03031300,-- Salmão-do-atlântico (Salmo salar) e salmão-do-danúbi
03031400,"-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhync"
03031900,-- Outros
03032,"- Tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguias (Anguil"
03032300,-- Tilápias (Oreochromis spp.)
030324,"-- Bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
03032410,Bagre americano (Ictalurus punctatus)
03032490,Outros
03032500,"-- Carpas (Cyprinus spp., Carassius spp., Ctenopharyngo"
03032600,-- Enguias (Anguilla spp.)
03032900,-- Outros
03033,"- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae), exceto fígados, ovas e sêmen:"
03033100,-- Linguados-gigantes (Alabotes*) (Reinhardtius hippogl
03033200,-- Solha (Pleuronectes platessa)
03033300,-- Linguados (Solea spp.)
03033400,-- Pregado (Psetta maxima)
03033900,-- Outros
03034,"- Atuns (do gênero Thunnus), bonito-listrado (Euthynnus (Katsuwonus) pelamis), exceto fígados, ovas e sêmen:"
03034100,-- Albacora-branca (Atum*) (Thunnus alalunga)
03034200,-- Albacora-laje (Atum*) (Thunnus albacares)
03034300,-- Bonito-listrado (Gaiado*)
03034400,-- Albacora-bandolim (Atum*) (Thunnus obesus)
03034500,"-- Atuns-azuis (Atuns*) (Thunnus thynnus, Thunnus orien"
03034600,-- Atum-azul do sul (Atum*) (Thunnus maccoyii)
03034900,-- Outros
03035,"- Arenques (Clupea harengus, Clupea pallasii), sardinhas (Sardina pilchardus, Sardinops spp., Sardinella spp.), anchoveta (Sprattus sprattus), cavalinhas (Scomber scombrus, Scomber australasicus, Scomber japonicus), chicharros (Trachurus spp.), bijupirá"
03035100,"-- Arenques (Clupea harengus, Clupea pallasii)"
03035300,"-- Sardinhas (Sardina pilchardus, Sardinops spp., Sardi"
03035400,"-- Cavalinhas (Sardas e cavalas*) (Scomber scombrus, Sc"
03035500,-- Carapaus (Trachurus spp.)
03035600,-- Bijupirá (Cobia*) (Rachycentron canadum)
03035700,-- Espadarte (Xiphias gladius)
03035910,"Espadins, marlins, veleiros (Istiophoridae)"
03035920,Anchoita (Engraulis anchoita)
03035990,Outros
03036,"- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto fígados, ovas e sêmen:"
03036300,"-- Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-gr"
03036400,-- Haddock ou lubina (Arinca*) (Melanogrammus aeglefinu
03036500,-- Saithe (Escamudo*) (Pollachius virens)
03036600,"-- Merluzas (Pescadas*) e abróteas (Merluccius spp., Ur"
03036700,-- Polaca-do-alasca (Escamudo-do-alasca*) (Theragra cha
03036800,"-- Verdinhos (Micromesistius poutassou, Micromesistius"
030369,-- Outros
03036910,Merluza rosada (Macruronus magellanicus)
03036990,Outros
03038,"- Outros peixes, exceto fígados, ovas e sêmen:"
030381,-- Cação e outros tubarões
0303811,Tubarão-azul (Prionace glauca)
03038111,Inteiro
03038112,"Eviscerado, sem cabeça e sem barbatanas"
03038113,"Em pedaços, com pele"
03038114,"Em pedaços, sem pele"
03038119,Outros
03038190,Outros
03038200,-- Raias (Rajidae)
030383,-- Merluza negra e merluza antártica (Dissostichus spp.)
0303831,Merluza negra (Dissostichus eleginoides)
03038311,"Evisceradas, sem cabeça e sem cauda"
03038319,Outras
0303832,Merluza antártica (Dissostichus mawsoni)
03038321,"Evisceradas, sem cabeça e sem cauda"
03038329,Outras
03038400,-- Robalos (Dicentrarchus spp.)
030389,-- Outros
03038910,Corvina (Micropogonias furnieri)
03038920,Pescadas (Cynoscion spp.)
0303893,"Agulhões (Istiophorus spp., Tetrapturus spp., Makaira spp.), pargo (Lutjanus purpureus) e peixe-sapo (Lophius gastrophysus)"
03038932,Pargo (Lutjanus purpureus)
03038933,Peixe-sapo (Lophius gastrophysus)
0303894,"Cherne-poveiro (Polyprion americanus), garoupas (Acanthistius spp.), tainhas (Mujil spp.), esturjões (Acipenser baeri, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus), peixes-rei (Atherina spp.), merluza rosada (Macruronus magellanic"
03038941,Cherne-poveiro (Polyprion americanus)
03038942,Garoupas (Acanthistius spp.)
03038943,Tainhas (Mugil spp.)
03038944,"Esturjões (Acipenser baerii, Acipenser gueldenstaedtii,"
03038945,Peixes-rei (Atherina spp.)
03038946,Nototenias (Patagonotothen spp.)
0303895,"Curimatãs (Prochilodus spp.), tilápias (Tilapia spp., Sarotherodon spp., Danakilia spp.; seus híbridos), surubins (Pseudoplatystoma spp.), traíra (Hoplias malabaricus & H. cf. lacerdae), piaus (Leporinus spp.), pirarucus (Arapaima gigas) e anchoitas (En"
03038951,Curimatãs (Prochilodus spp.)
03038952,"Tilápias (Tilapia spp., Sarotherodon spp., Danakilia sp"
03038953,Surubins (Pseudoplatystoma spp.)
03038954,Traíra (Hoplias malabaricus & H. cf. lacerdae)
03038955,Piaus (Leporinus spp.)
03038956,Pirarucu (Arapaima gigas)
0303896,"Piramutaba (Brachyplatystoma vaillantii), dourada (Brachyplatystoma flavicans), pacu (Piaractus Mesopotamicus), tambaqui (Colossoma macropomum) e tambacu (híbrido de tambaqui e pacu)"
03038961,Piramutaba (Brachyplatystoma vaillantii)
03038962,Dourada (Brachyplatystoma flavicans)
03038963,Pacu (Piaractus mesopotamicus)
03038964,Tambaqui (Colossoma macropomum)
03038965,Tambacu (híbrido de tambaqui e pacu)
03038990,Outros
03039100,"-- Fígados, ovas e gônadas masculinas"
03039200,-- Barbatanas de tubarão
03039910,Cabeças de Merluza negra (Dissostichus eleginoides)
03039920,Cabeças de Merluza antártica (Dissostichus mawsoni)
03039990,Outros
0304,"Filés de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados."
03043,"- Filés de tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguia"
03043100,-- Tilápias (Oreochromis spp.)
030432,"-- Bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
03043210,Bagre americano (Ictalurus punctatus)
03043290,Outros
03043300,-- Perca-do-nilo (Lates niloticus)
03043900,-- Outros
03044,"- Filés de outros peixes, frescos ou refrigerados:"
03044100,"-- Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchu"
03044200,"-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhync"
03044300,"-- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossid"
03044400,"-- Peixes das famílias Bregmacerotidae, Euclichthyidae,"
03044500,-- Espadarte (Xiphias gladius)
03044600,-- Merluza negra e merluza antártica (Marlongas*) (Diss
03044700,-- Cação e outros tubarões
03044800,-- Raias (Rajidae)
030449,-- Outros
03044910,Cherne-poveiro (Polyprion americanus)
03044920,Garoupas (Acanthistius spp.)
03044990,Outros
03045,"- Outros, frescos ou refrigerados:"
03045100,"-- Tilápias (Oreochromis spp.), bagres (peixes-gato*) ("
03045200,-- Salmonídeos
03045300,"-- Peixes das famílias Bregmacerotidae, Euclichthyidae,"
03045400,-- Espadarte (Xiphias gladius)
03045500,-- Merluza negra e merluza antártica (Marlongas*) (Diss
03045600,-- Cação e outros tubarões
03045700,-- Raias (Rajidae)
03045900,-- Outros
03046,"- Filés de tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguia"
03046100,-- Tilápias (Oreochromis spp.)
030462,"-- Bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
03046210,Bagre americano (Ictalurus punctatus)
03046290,Outros
03046300,-- Perca-do-nilo (Lates niloticus)
03046900,-- Outros
03047,"- Filés de peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, congelados:"
03047100,"-- Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-gr"
03047200,-- Haddock ou lubina (Arinca*) (Melanogrammus aeglefinu
03047300,-- Saithe (Escamudo*) (Pollachius virens)
03047400,"-- Merluzas (Pescadas*) e abróteas (Merluccius spp., Ur"
03047500,-- Polaca-do-alasca (Escamudo-do-alasca*) (Theragra cha
03047900,-- Outros
03048,"- Filés de outros peixes, congelados:"
03048100,"-- Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchu"
03048200,"-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhync"
03048300,"-- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossid"
03048400,-- Espadarte (Xiphias gladius)
030485,-- Merluza negra e merluza antártica (Dissostichus spp.)
03048510,Merluza negra (Dissostichus eleginoides)
03048520,Merluza antártica (Dissostichus mawsoni)
03048600,"-- Arenques (Clupea harengus, Clupea pallasii)"
03048700,"-- Atuns (do gênero Thunnus), bonito-listrado (gaiado*)"
03048810,Tubarão-azul (Prionace glauca)
03048890,Outros
030489,-- Outros
03048910,Pargo (Lutjanus purpureus)
03048920,Cherne-poveiro (Polyprion americanus)
03048930,Garoupas (Acanthistius spp.)
03048990,Outros
03049,"- Outros, congelados:"
03049100,-- Espadarte (Xiphias gladius)
030492,-- Merluza negra e merluza antártica (Dissostichus spp.)
0304921,Merluza negra (Dissostichus eleginoides)
03049211,Bochechas (cheeks)
03049212,Colares (collars)
03049219,Outros
0304922,Merluza antártica (Dissostichus mawsoni)
03049221,Bochechas (cheeks)
03049222,Colares (collars)
03049229,Outros
03049300,"-- Tilápias (Oreochromis spp.), bagres (peixes-gato*) ("
03049400,-- Polaca-do-alasca (Escamudo-do-alasca*) (Theragra cha
03049500,"-- Peixes das famílias Bregmacerotidae, Euclichthyidae,"
03049600,-- Cação e outros tubarões
03049700,-- Raias (Rajidae)
03049900,-- Outros
0305,"Peixes secos, salgados ou em salmoura; peixes defumados, mesmo cozidos antes ou durante a defumação; farinhas, pós e pellets, de peixe, próprios para alimentação humana."
03051000,"- Farinhas, pós e pellets, de peixe, próprios para alim"
03052000,"- Fígados, ovas e gônadas masculinas, de peixes, secos,"
03053,"- Filés de peixes, secos, salgados ou em salmoura, mas não defumados:"
03053100,"-- Tilápias (Oreochromis spp.), bagres (peixes-gato*) ("
030532,"-- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae"
03053210,"Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-groel"
03053220,Saithe (Pollachius virens)
03053230,Ling (Molva molva) e zarbo (Brosme brosme)
03053290,Outros
030539,-- Outros
03053900,-- Outros
03054,"- Peixes defumados, mesmo em filés, exceto desperdícios comestíveis de peixes:"
03054100,"-- Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchu"
03054200,"-- Arenques (Clupea harengus, Clupea pallasii)"
03054300,"-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhync"
03054400,"-- Tilápias (Oreochromis spp.), bagres (peixes-gato*) ("
030549,-- Outros
03054910,"Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-groel"
03054920,"Saithe (Pollachius virens), ling (Molva molva) e zarbo"
03054990,Outros
03055,"- Peixes secos, exceto desperdícios comestíveis de peixes, mesmo salgados, mas não defumados:"
03055100,"-- Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-gr"
03055200,"-- Tilápias (Oreochromis spp.), bagres (peixes-gato*) ("
03055310,"Bacalhau polar (Boreogadus saida), saithe (Pollachius v"
03055390,Outros
03055400,"-- Arenques (Clupea harengus, Clupea pallasii), anchova"
030559,-- Outros
03055900,-- Outros
03056,"- Peixes salgados, não secos nem defumados e peixes em salmoura, exceto desperdícios comestíveis de peixes:"
03056100,"-- Arenques (Clupea harengus, Clupea pallasii)"
03056200,"-- Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-gr"
03056300,-- Anchovas (Biqueirões*) (Engraulis spp.)
03056400,"-- Tilápias (Oreochromis spp.), bagres (peixes-gato*) ("
030569,-- Outros
03056910,"Saithe (Pollachius virens), ling (Molva molva) e zarbo"
03056990,Outros
03057,"- Barbatanas, cabeças, caudas, bexigas natatórias e outros desperdícios comestíveis de peixes:"
03057100,-- Barbatanas de tubarão
03057200,"-- Cabeças, caudas e bexigas-natatórias, de peixes"
03057900,-- Outros
0306,"Crustáceos, com ou sem carapaça, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; crustáceos, com ou sem carapaça,defumados, mesmo cozidos antes ou durante a defumação; crustáceos comcarapaça, cozidos em água ou vapor, mesmo ref"
03061,- Congelados:
030611,"-- Lagostas (Palinurus spp., Panulirus spp., Jasus spp.)"
03061110,Inteiras
03061190,Outras
03061200,-- Lavagantes (Homarus spp.)
03061400,-- Caranguejos
03061500,-- Lagosta norueguesa (Lagostim*) (Nephrops norvegicus)
030616,"-- Camarões de água fria (Pandalus spp., Crangon crangon)"
03061610,Inteiros
03061690,Outros
030617,-- Outros camarões
03061710,Inteiros
03061790,Outros
030619,"-- Outros, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana"
03061910,Krill (Euphausia superba)
03061990,Outros
03062,- Não congelados:
030629,"-- Outros, incluindo as farinhas, pós e pellets de crustáceos, próprios para alimentação humana"
03063100,"-- Lagostas (Palinurus spp., Panulirus spp., Jasus spp."
03063200,-- Lavagantes (Homarus spp.)
03063300,-- Caranguejos
03063400,-- Lagosta norueguesa (Lagostim*) (Nephrops norvegicus)
